"EntityType","EntityName","Cluster","Metric","Unit","Samples","Average","P95","P99","Maximum","Minimum","FirstSample","LastSample"
"VM","TG002VMCDR171","Cluster_PF_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMCDR171","Cluster_PF_SAGE","net.usage.average","KBps","359","2161,6128","10909","16386","75522","72","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMCDR172","Cluster_DWH","cpu.ready.summation","millisecond","11","800353,5455","905821","905821","905821","695505","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCDR172","Cluster_DWH","cpu.usage.average","%","11","10,1264","16,43","16,43","16,43","3,5","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCDR172","Cluster_DWH","cpu.usagemhz.average","MHz","11","1697,8182","2755","2755","2755","587","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCDR172","Cluster_DWH","disk.usage.average","KBps","11","7678,0909","32349","32349","32349","120","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCDR172","Cluster_DWH","mem.consumed.average","KB","11","16669062,0909","16763961","16763961","16763961","15779001","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCDR172","Cluster_DWH","mem.usage.average","%","11","14,8036","24,13","24,13","24,13","7,79","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCDR172","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCDR172","Cluster_DWH","net.usage.average","KBps","11","2063,0909","8587","8587","8587","7","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH017","Cluster_DWH","cpu.ready.summation","millisecond","11","3452243,1818","5457060","5457060","5457060","1767788","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH017","Cluster_DWH","cpu.usage.average","%","11","27,6827","30,28","30,28","30,28","23,21","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH017","Cluster_DWH","cpu.usagemhz.average","MHz","11","9281,1818","10150","10150","10150","7783","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH017","Cluster_DWH","disk.usage.average","KBps","11","48519,4545","69374","69374","69374","31077","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH017","Cluster_DWH","mem.consumed.average","KB","11","32983170,7273","33551430","33551430","33551430","27392948","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH017","Cluster_DWH","mem.usage.average","%","11","35,3709","39,5","39,5","39,5","33,7","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH017","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH017","Cluster_DWH","net.usage.average","KBps","11","28843,1818","31598","31598","31598","21862","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV105","Cluster_DWH","cpu.ready.summation","millisecond","11","2347447","4782828","4782828","4782828","1407766","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV105","Cluster_DWH","cpu.usage.average","%","11","65,9055","94,33","94,33","94,33","42,49","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV105","Cluster_DWH","cpu.usagemhz.average","MHz","11","11046,7273","15810","15810","15810","7122","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV105","Cluster_DWH","disk.usage.average","KBps","11","37890,4545","49237","49237","49237","31211","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV105","Cluster_DWH","mem.consumed.average","KB","11","33128410,8182","33543247","33543247","33543247","29012334","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV105","Cluster_DWH","mem.usage.average","%","11","28,43","31,59","31,59","31,59","25,1","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV105","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV105","Cluster_DWH","net.usage.average","KBps","11","24333","38524","38524","38524","15520","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV104","Cluster_DWH","cpu.ready.summation","millisecond","11","1887135,1818","5778135","5778135","5778135","249638","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV104","Cluster_DWH","cpu.usage.average","%","11","92,7527","108,83","108,83","108,83","74,06","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV104","Cluster_DWH","cpu.usagemhz.average","MHz","11","15546,2727","18241","18241","18241","12414","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV104","Cluster_DWH","disk.usage.average","KBps","11","20670,9091","53589","53589","53589","3393","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV104","Cluster_DWH","mem.consumed.average","KB","11","33159851,3636","33541083","33541083","33541083","29373700","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV104","Cluster_DWH","mem.usage.average","%","11","25,9064","38,1","38,1","38,1","16,34","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV104","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDEV104","Cluster_DWH","net.usage.average","KBps","11","276","968","968","968","126","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS019","Cluster_DWH","cpu.ready.summation","millisecond","11","71471,5455","84100","84100","84100","50508","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS019","Cluster_DWH","cpu.usage.average","%","11","0,49","0,67","0,67","0,67","0,42","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS019","Cluster_DWH","cpu.usagemhz.average","MHz","11","41,0909","56","56","56","35","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS019","Cluster_DWH","disk.usage.average","KBps","11","28","242","242","242","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS019","Cluster_DWH","mem.consumed.average","KB","11","3525723,4545","3850200","3850200","3850200","2829100","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS019","Cluster_DWH","mem.usage.average","%","11","1,6536","7,77","7,77","7,77","1,02","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS019","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS019","Cluster_DWH","net.usage.average","KBps","11","4,3636","17","17","17","1","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCOM01","Cluster_DWH","cpu.ready.summation","millisecond","11","59067,7273","80767","80767","80767","44256","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCOM01","Cluster_DWH","cpu.usage.average","%","11","2,7691","4,65","4,65","4,65","2,45","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCOM01","Cluster_DWH","cpu.usagemhz.average","MHz","11","57,4545","97","97","97","51","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCOM01","Cluster_DWH","disk.usage.average","KBps","11","89,7273","232","232","232","70","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCOM01","Cluster_DWH","mem.consumed.average","KB","11","4004428","4155142","4155142","4155142","3071064","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCOM01","Cluster_DWH","mem.usage.average","%","11","5,8818","11,33","11,33","11,33","4,91","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCOM01","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMCOM01","Cluster_DWH","net.usage.average","KBps","11","1","1","1","1","1","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP131","Cluster_DWH","cpu.ready.summation","millisecond","11","195544,7273","227981","227981","227981","148702","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP131","Cluster_DWH","cpu.usage.average","%","11","1,6782","1,95","1,95","1,95","1,58","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP131","Cluster_DWH","cpu.usagemhz.average","MHz","11","140,6364","163","163","163","133","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP131","Cluster_DWH","disk.usage.average","KBps","11","33,0909","182","182","182","17","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP131","Cluster_DWH","mem.consumed.average","KB","11","15221866,0909","17811578","17811578","17811578","8312694","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP131","Cluster_DWH","mem.usage.average","%","11","5,1818","10,95","10,95","10,95","4,37","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP131","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP131","Cluster_DWH","net.usage.average","KBps","11","36,9091","44","44","44","32","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","vproxy-dwh","Cluster_DWH","cpu.ready.summation","millisecond","11","98319,9091","130295","130295","130295","68768","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","vproxy-dwh","Cluster_DWH","cpu.usage.average","%","11","0,5109","0,54","0,54","0,54","0,48","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","vproxy-dwh","Cluster_DWH","cpu.usagemhz.average","MHz","11","42,5455","45","45","45","40","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","vproxy-dwh","Cluster_DWH","disk.usage.average","KBps","11","17,3636","47","47","47","14","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","vproxy-dwh","Cluster_DWH","mem.consumed.average","KB","11","1226067,6364","1309772","1309772","1309772","1053796","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","vproxy-dwh","Cluster_DWH","mem.usage.average","%","11","2,0882","5,98","5,98","5,98","1,66","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","vproxy-dwh","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","vproxy-dwh","Cluster_DWH","net.usage.average","KBps","11","1","1","1","1","1","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMECE012","Cluster_DWH","cpu.ready.summation","millisecond","11","736685,7273","1317110","1317110","1317110","437527","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMECE012","Cluster_DWH","cpu.usage.average","%","11","8,3436","8,85","8,85","8,85","8,11","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMECE012","Cluster_DWH","cpu.usagemhz.average","MHz","11","699","741","741","741","680","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMECE012","Cluster_DWH","disk.usage.average","KBps","11","202,0909","1328","1328","1328","80","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMECE012","Cluster_DWH","mem.consumed.average","KB","11","7369285,6364","7894476","7894476","7894476","6091415","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMECE012","Cluster_DWH","mem.usage.average","%","11","10,36","15,73","15,73","15,73","9,62","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMECE012","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMECE012","Cluster_DWH","net.usage.average","KBps","11","97","115","115","115","92","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO014","Cluster_DWH","cpu.ready.summation","millisecond","11","797256,7273","929428","929428","929428","630899","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO014","Cluster_DWH","cpu.usage.average","%","11","2,2582","2,43","2,43","2,43","2,18","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO014","Cluster_DWH","cpu.usagemhz.average","MHz","11","758,3636","816","816","816","732","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO014","Cluster_DWH","disk.usage.average","KBps","11","158,5455","1154","1154","1154","51","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO014","Cluster_DWH","mem.consumed.average","KB","11","27280616,3636","44210064","44210064","44210064","10190896","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO014","Cluster_DWH","mem.usage.average","%","11","2,6455","8,12","8,12","8,12","1,99","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO014","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO014","Cluster_DWH","net.usage.average","KBps","11","546","565","565","565","518","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMADC004","Cluster_PF_SAGE","cpu.ready.summation","millisecond","359","26548,8886","33585","36180","39637","11305","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMADC004","Cluster_PF_SAGE","cpu.usage.average","%","359","0,7258","1,12","1,17","1,19","0,6","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMADC004","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","359","78,2841","121","126","129","64","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMADC004","Cluster_PF_SAGE","disk.usage.average","KBps","359","16,9499","29","47","127","11","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMADC004","Cluster_PF_SAGE","mem.consumed.average","KB","359","8379205,9164","8379476","8379479","8379481","8356184","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMADC004","Cluster_PF_SAGE","mem.usage.average","%","359","4,4694","6,89","7,37","7,68","3,73","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMADC004","Cluster_PF_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMADC004","Cluster_PF_SAGE","net.usage.average","KBps","359","1","1","1","1","1","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCO015","Cluster_DWH","cpu.ready.summation","millisecond","11","166700,6364","244749","244749","244749","125645","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO015","Cluster_DWH","cpu.usage.average","%","11","0,2209","0,27","0,27","0,27","0,21","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO015","Cluster_DWH","cpu.usagemhz.average","MHz","11","75,4545","90","90","90","71","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO015","Cluster_DWH","disk.usage.average","KBps","11","39,3636","419","419","419","1","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO015","Cluster_DWH","mem.consumed.average","KB","11","4608209,4545","5372793","5372793","5372793","3621474","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO015","Cluster_DWH","mem.usage.average","%","11","1,6382","7,96","7,96","7,96","1","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO015","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO015","Cluster_DWH","net.usage.average","KBps","11","1","1","1","1","1","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP159","Cluster_DWH","cpu.ready.summation","millisecond","11","624594,2727","680097","680097","680097","490081","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP159","Cluster_DWH","cpu.usage.average","%","11","0,6118","1,12","1,12","1,12","0,53","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP159","Cluster_DWH","cpu.usagemhz.average","MHz","11","102,9091","188","188","188","89","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP159","Cluster_DWH","disk.usage.average","KBps","11","183,1818","1668","1668","1668","25","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP159","Cluster_DWH","mem.consumed.average","KB","11","9080993,6364","11207336","11207336","11207336","5920007","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP159","Cluster_DWH","mem.usage.average","%","11","1,8991","8,98","8,98","8,98","1,16","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP159","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP159","Cluster_DWH","net.usage.average","KBps","11","3,1818","4","4","4","3","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBOS133","Cluster_DWH","cpu.ready.summation","millisecond","11","234680,8182","524937","524937","524937","155570","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBOS133","Cluster_DWH","cpu.usage.average","%","11","1,9573","5,07","5,07","5,07","1,6","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBOS133","Cluster_DWH","cpu.usagemhz.average","MHz","11","164,0909","425","425","425","134","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBOS133","Cluster_DWH","disk.usage.average","KBps","11","160,1818","1391","1391","1391","27","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBOS133","Cluster_DWH","mem.consumed.average","KB","11","11196437,6364","12377074","12377074","12377074","8796544","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBOS133","Cluster_DWH","mem.usage.average","%","11","3,7145","10,87","10,87","10,87","2,84","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBOS133","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBOS133","Cluster_DWH","net.usage.average","KBps","11","2,2727","3","3","3","2","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP137","Cluster_DWH","cpu.ready.summation","millisecond","11","291420,7273","480835","480835","480835","187035","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP137","Cluster_DWH","cpu.usage.average","%","11","1,9555","3,47","3,47","3,47","1,64","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP137","Cluster_DWH","cpu.usagemhz.average","MHz","11","163,6364","291","291","291","137","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP137","Cluster_DWH","disk.usage.average","KBps","11","48,7273","333","333","333","16","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP137","Cluster_DWH","mem.consumed.average","KB","11","6160708,2727","7567296","7567296","7567296","5140970","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP137","Cluster_DWH","mem.usage.average","%","11","6,5773","12,45","12,45","12,45","5,88","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP137","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP137","Cluster_DWH","net.usage.average","KBps","11","1,2727","3","3","3","1","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP138","Cluster_DWH","cpu.ready.summation","millisecond","11","215909,9091","250621","250621","250621","158027","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP138","Cluster_DWH","cpu.usage.average","%","11","1,9382","3,74","3,74","3,74","1,5","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP138","Cluster_DWH","cpu.usagemhz.average","MHz","11","162,2727","313","313","313","126","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP138","Cluster_DWH","disk.usage.average","KBps","11","208,0909","1618","1618","1618","33","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP138","Cluster_DWH","mem.consumed.average","KB","11","14913419","18654527","18654527","18654527","9094929","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP138","Cluster_DWH","mem.usage.average","%","11","2,7045","9,62","9,62","9,62","1,62","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP138","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP138","Cluster_DWH","net.usage.average","KBps","11","2","6","6","6","1","28/08/2026 00:00:00","07/09/2026 00:00:00"
